noise_rate,cleancore_acc,cleancore_f1,gradmatch_acc,gradmatch_f1,deem_acc,deem_f1
0.06,0.8455316036315133,0.7599826749670049,0.8092853147454929,0.6658516580224167,0.702439654059636,0.48065088781528903
0.12,0.8373563960242675,0.7454520454358414,0.8006023837184286,0.634174399037807,0.7363624628888602,0.5231244743278229
0.18,0.8244051460780517,0.7089257861911478,0.7989415257519039,0.6394061273184658,0.7391076115485564,0.5141764884880324
0.24,0.818183382814853,0.688725539861245,0.7794328987565079,0.612121732307082,0.7442106621918162,0.511985430982671
0.30,0.8102577341766706,0.6741849321706511,0.7814465814723979,0.5869343958590852,0.7426960974140527,0.4906102029379766
