noise_rate,cleancore_acc,cleancore_f1,gradmatch_acc,gradmatch_f1,deem_acc,deem_f1
0.06,0.8478378727249257,0.7719520755529966,0.8136741104083302,0.6939540298342971,0.6567445462759778,0.4922159933053232
0.12,0.8392323910330881,0.7495586842995406,0.806841357945011,0.6720336915533872,0.6725700271072673,0.49909300257408934
0.18,0.8287337033690461,0.7257875569272149,0.7973925390473732,0.6563685774316479,0.6838862355320339,0.5028232548922239
0.24,0.8240781377737619,0.7232333394800341,0.7953444344047158,0.653412242622058,0.6781894066520373,0.46573487174321954
0.30,0.813631082999871,0.7167914578310263,0.7878920872595844,0.6217848538526811,0.6802375112946947,0.46367819589625
