noise_rate,cleancore_acc,cleancore_f1,gradmatch_acc,gradmatch_f1,deem_acc,deem_f1
0.06,0.9980616991757121,0.9970618733384257,0.9980208928425691,0.997001748535197,0.9940422753611361,0.9910371139071698
0.12,0.9978168611768546,0.996693841846482,0.997653635844283,0.9964476758470902,0.9949808210234229,0.9924366981103805
0.18,0.9977352485105688,0.9965707411543271,0.9973883946788542,0.9960485260862018,0.9940626785277075,0.9910687611129214
0.24,0.9979188770097119,0.9968477675063699,0.9978984738431405,0.9968160601618934,0.9921855872031339,0.9882833862633014
0.30,0.9975924263445687,0.9963517219939358,0.995307271688566,0.9929245817414872,0.9926548600342773,0.9889772605358842
