noise_rate,cleancore_acc,cleancore_f1,gradmatch_acc,gradmatch_f1,deem_acc,deem_f1
0.06,0.8612352168199737,0.8429286952692847,0.8483574244415243,0.8220922499516028,0.8360052562417871,0.8100297190611003
0.12,0.8417871222076215,0.8173004095847554,0.8367936925098555,0.8126473142511352,0.8415243101182655,0.8146873827114247
0.18,0.8365308804204994,0.8143582141064257,0.828646517739816,0.8083960773119503,0.8318002628120894,0.804360750036152
0.24,0.8375821287779238,0.8152462158115656,0.8275952693823916,0.7944986685652976,0.8252299605781866,0.792148254667993
0.30,0.8323258869908016,0.8085458192215869,0.8118265440210249,0.7815276433232163,0.8233902759526939,0.7926531406607308
