noise_rate,cleancore_acc,cleancore_f1,gradmatch_acc,gradmatch_f1,deem_acc,deem_f1
0.06,0.991304347826087,0.9906693711967546,0.9739130434782609,0.9720081135902636,0.9478260869565217,0.9442829457364341
0.12,0.9652173913043478,0.9624918460534899,0.9478260869565217,0.9437377690802349,0.9478260869565217,0.9431443638760713
0.18,0.9391304347826087,0.9363586054233537,0.8695652173913043,0.8553944169670551,0.8869565217391304,0.8695576302242387
0.24,0.9130434782608695,0.9062296151337247,0.8869565217391304,0.8761289253459276,0.8521739130434782,0.8397672321940824
0.30,0.808695652173913,0.804421768707483,0.7913043478260869,0.7876923076923077,0.7565217391304347,0.751082251082251
