noise_rate,cleancore_acc,cleancore_f1,gradmatch_acc,gradmatch_f1,deem_acc,deem_f1
0.06,0.9982249245082837,0.9973100709101582,0.9979596833428548,0.9969091305079396,0.9952868685219947,0.9928925501342143
0.12,0.99747000734514,0.9961711836230326,0.9971843630131396,0.9957404297148105,0.9918591365379907,0.9877990879182792
0.18,0.9975312168448544,0.9962628752449343,0.9964702521831388,0.9946668088771127,0.9912062352077042,0.9868372753500219
0.24,0.9973067820125684,0.9959247494841642,0.9966538806822819,0.9949426259582652,0.9921855872031339,0.988281731098466
0.30,0.9954909001877091,0.9931987743071691,0.9934505835305639,0.9901564073861275,0.9903901085448462,0.9856358811726551
